WURCS=2.0/8,10,9/[u2122A][a2122h-1a_1-5_2*NCC/3=O_6*OSO/3=O/3=O][a2121A-1a_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NCC/3=O][a2122h-1a_1-5_2*NSO/3=O/3=O_6*OSO/3=O/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O]/1-2-3-4-5-6-5-7-8-7/a4-b1_b4-c1_c4-d1_d4-e1_e4-f1_f4-g1_g4-h1_h4-i1_i4-j1	GlcNS6S(a1-4)IdoA2S(a1-4)GlcNS6S(a1-4)GlcA(b1-4)GlcNAc(a1-4)GlcA(b1-4)GlcNS(a1-4)IdoA(a1-4)GlcNAc6S(a1-4)GlcA		DGlcpNS[6S]a1-4LIdopA[2S]a1-4DGlcpNS[6S]a1-4DGlcpAb1-4DGlcpNAca1-4DGlcpAb1-4DGlcpNSa1-4LIdopAa1-4DGlcpNAc[6S]a1-4DGlcpA	O1C(O)[C@H](O)[C@@H](O)[C@H](O[C@H]2O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]3O[C@@H](C(=O)O)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O[C@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@H](C(=O)O)[C@@H](O[C@H]8O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]9O[C@@H](C(=O)O)[C@@H](O[C@H]%10O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]%10NS(=O)(=O)O)[C@H](O)[C@H]9OS(=O)(=O)O)[C@H](O)[C@H]8NS(=O)(=O)O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6NC(C)=O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4NS(=O)(=O)O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H]1C(=O)O
WURCS=2.0/5,5,4/[u2122h_2*NCC/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NCC/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS3S6S(a1-4)GlcA(b1-4)GlcNAc(a1-4)IdoA2S(a1-4)GlcNAc		DGlcpNS[3S,6S]a1-4DGlcpAb1-4DGlcpNAca1-4LIdopA[2S]a1-4DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1CO
WURCS=2.0/4,5,4/[u2122h_2*NCC/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2122A-1b_1-5]/1-2-3-4-3/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS3S6S(a1-4)GlcA(b1-4)GlcNS3S6S(a1-4)IdoA2S(a1-4)GlcNAc		DGlcpNS[3S,6S]a1-4DGlcpAb1-4DGlcpNS[3S,6S]a1-4LIdopA[2S]a1-4DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1CO
WURCS=2.0/4,5,4/[u2122h_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2122A-1b_1-5]/1-2-3-4-3/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS3S6S(a1-4)GlcA(b1-4)GlcNS3S6S(a1-4)IdoA2S(a1-4)GlcNS3S6S		DGlcpNS[3S,6S]a1-4DGlcpAb1-4DGlcpNS[3S,6S]a1-4LIdopA[2S]a1-4DGlcpNS[3S,6S]	O1C(O)[C@H](NS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1COS(=O)(=O)O
WURCS=2.0/5,5,4/[u2122h_2*NCC/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NCC/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O_6*OSO/3=O/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS6S(a1-4)GlcA(b1-4)GlcNAc(a1-4)IdoA2S(a1-4)GlcNAc		DGlcpNS[6S]a1-4DGlcpAb1-4DGlcpNAca1-4LIdopA[2S]a1-4DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1CO
WURCS=2.0/5,5,4/[u2122h_2*NCC/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O_6*OSO/3=O/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS6S(a1-4)GlcA(b1-4)GlcNS3S6S(a1-4)IdoA2S(a1-4)GlcNAc		DGlcpNS[6S]a1-4DGlcpAb1-4DGlcpNS[3S,6S]a1-4LIdopA[2S]a1-4DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1CO
WURCS=2.0/5,5,4/[u2122h_2*NCC/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NCC/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS(a1-4)GlcA(b1-4)GlcNAc(a1-4)IdoA2S(a1-4)GlcNAc		DGlcpNSa1-4DGlcpAb1-4DGlcpNAca1-4LIdopA[2S]a1-4DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1CO
WURCS=2.0/5,5,4/[u2122h_2*NSO/3=O/3=O_6*OSO/3=O/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O_6*OSO/3=O/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS6S(a1-4)GlcA(b1-4)GlcNS3S6S(a1-4)IdoA2S(a1-4)GlcNS6S		DGlcpNS[6S]a1-4DGlcpAb1-4DGlcpNS[3S,6S]a1-4LIdopA[2S]a1-4DGlcpNS[6S]	O1C(O)[C@H](NS(=O)(=O)O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1COS(=O)(=O)O
WURCS=2.0/5,5,4/[u2122h_2*NSO/3=O/3=O_6*OSO/3=O/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NCC/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	GlcNAc(a1-4)GlcA(b1-4)GlcNS3S6S(a1-4)IdoA2S(a1-4)GlcNS6S		DGlcpNAca1-4DGlcpAb1-4DGlcpNS[3S,6S]a1-4LIdopA[2S]a1-4DGlcpNS[6S]	O1C(O)[C@H](NS(=O)(=O)O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1COS(=O)(=O)O
WURCS=2.0/5,5,4/[u2122h_2*NSO/3=O/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NSO/3=O/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NCC/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	GlcNAc(a1-4)GlcA(b1-4)GlcNS(a1-4)IdoA2S(a1-4)GlcNS		DGlcpNAca1-4DGlcpAb1-4DGlcpNSa1-4LIdopA[2S]a1-4DGlcpNS	O1C(O)[C@H](NS(=O)(=O)O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1CO
WURCS=2.0/5,5,4/[u2122h_2*NSO/3=O/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O_6*OSO/3=O/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS6S(a1-4)GlcA(b1-4)GlcNS3S6S(a1-4)IdoA2S(a1-4)GlcNS		DGlcpNS[6S]a1-4DGlcpAb1-4DGlcpNS[3S,6S]a1-4LIdopA[2S]a1-4DGlcpNS	O1C(O)[C@H](NS(=O)(=O)O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1CO
WURCS=2.0/5,5,4/[u2122h_2*NSO/3=O/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NCC/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	GlcNAc(a1-4)GlcA(b1-4)GlcNS3S6S(a1-4)IdoA2S(a1-4)GlcNS		DGlcpNAca1-4DGlcpAb1-4DGlcpNS[3S,6S]a1-4LIdopA[2S]a1-4DGlcpNS	O1C(O)[C@H](NS(=O)(=O)O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H]1CO
WURCS=2.0/5,5,4/[u2122h_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2121A-1a_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NCC/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	GlcNAc(a1-4)GlcA(b1-4)GlcNS3S6S(a1-4)IdoA(a1-4)GlcNS3S6S		DGlcpNAca1-4DGlcpAb1-4DGlcpNS[3S,6S]a1-4LIdopAa1-4DGlcpNS[3S,6S]	O1C(O)[C@H](NS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2O)[C@H]1COS(=O)(=O)O
WURCS=2.0/2,3,2/[u2112A][a2112A-1a_1-5]/1-2-2/a4-b1_b4-c1	GalA(a1-4)GalA(a1-4)GalA		DGalpAa1-4DGalpAa1-4DGalpA	O1C(O)[C@H](O)[C@@H](O)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@H](O[C@H]3O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H]1C(=O)O
WURCS=2.0/2,2,1/[u2112A][a2112A-1a_1-5]/1-2/a4-b1	GalA(a1-4)GalA		DGalpAa1-4DGalpA	O1C(O)[C@H](O)[C@@H](O)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@H]2O)[C@H]1C(=O)O
WURCS=2.0/4,5,4/[u2122h_2*NCC/3=O][a2121A-1a_1-5][a2122h-1a_1-5_2*NCC/3=O][a2122A-1b_1-5]/1-2-3-4-3/a4-b1_b4-c1_c4-d1_d4-e1	GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)IdoA(a1-4)GlcNAc		DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4LIdopAa1-4DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)[C@H]1CO
WURCS=2.0/4,5,4/[u2122h_2*NSO/3=O/3=O_3*OSO/3=O/3=O_6*OSO/3=O/3=O][a2121A-1a_1-5][a2122h-1a_1-5_2*NCC/3=O][a2122A-1b_1-5]/1-2-3-4-3/a4-b1_b4-c1_c4-d1_d4-e1	GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)IdoA(a1-4)GlcNS3S6S		DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4LIdopAa1-4DGlcpNS[3S,6S]	O1C(O)[C@H](NS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)[C@H]1COS(=O)(=O)O
WURCS=2.0/5,5,4/[u2122h_2*NSO/3=O/3=O][a2121A-1a_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NCC/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	GlcNAc(a1-4)GlcA(b1-4)GlcNS(a1-4)IdoA(a1-4)GlcNS		DGlcpNAca1-4DGlcpAb1-4DGlcpNSa1-4LIdopAa1-4DGlcpNS	O1C(O)[C@H](NS(=O)(=O)O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2O)[C@H]1CO
WURCS=2.0/5,5,4/[u2122h_2*NCC/3=O][a2121A-1a_1-5][a2122h-1a_1-5_2*NCC/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS(a1-4)GlcA(b1-4)GlcNAc(a1-4)IdoA(a1-4)GlcNAc		DGlcpNSa1-4DGlcpAb1-4DGlcpNAca1-4LIdopAa1-4DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)[C@H]1CO
WURCS=2.0/4,5,4/[u2122h_2*NSO/3=O/3=O][a2121A-1a_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O][a2122A-1b_1-5]/1-2-3-4-3/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS(a1-4)GlcA(b1-4)GlcNS(a1-4)IdoA(a1-4)GlcNS		DGlcpNSa1-4DGlcpAb1-4DGlcpNSa1-4LIdopAa1-4DGlcpNS	O1C(O)[C@H](NS(=O)(=O)O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2O)[C@H]1CO
WURCS=2.0/2,4,3/[u2112A][a2112A-1a_1-5]/1-2-2-2/a4-b1_b4-c1_c4-d1	GalA(a1-4)GalA(a1-4)GalA(a1-4)GalA		DGalpAa1-4DGalpAa1-4DGalpAa1-4DGalpA	O1C(O)[C@H](O)[C@@H](O)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@H](O[C@H]3O[C@H](C(=O)O)[C@H](O[C@H]4O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H]1C(=O)O
WURCS=2.0/4,5,4/[u2122h_2*NSO/3=O/3=O][a2121A-1a_1-5][a2122h-1a_1-5_2*NCC/3=O][a2122A-1b_1-5]/1-2-3-4-3/a4-b1_b4-c1_c4-d1_d4-e1	GlcNAc(a1-4)GlcA(b1-4)GlcNAc(a1-4)IdoA(a1-4)GlcNS		DGlcpNAca1-4DGlcpAb1-4DGlcpNAca1-4LIdopAa1-4DGlcpNS	O1C(O)[C@H](NS(=O)(=O)O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)[C@H]1CO
WURCS=2.0/5,5,4/[u2122h_2*NCC/3=O][a2121A-1a_1-5][a2122h-1a_1-5_2*NCC/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O_6*OSO/3=O/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS6S(a1-4)GlcA(b1-4)GlcNAc(a1-4)IdoA(a1-4)GlcNAc		DGlcpNS[6S]a1-4DGlcpAb1-4DGlcpNAca1-4LIdopAa1-4DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)[C@H]1CO
WURCS=2.0/4,5,4/[u2122h_2*NCC/3=O][a2121A-1a_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O][a2122A-1b_1-5]/1-2-3-4-3/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS(a1-4)GlcA(b1-4)GlcNS(a1-4)IdoA(a1-4)GlcNAc		DGlcpNSa1-4DGlcpAb1-4DGlcpNSa1-4LIdopAa1-4DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2O)[C@H]1CO
WURCS=2.0/2,6,5/[u2112A][a2112A-1a_1-5]/1-2-2-2-2-2/a4-b1_b4-c1_c4-d1_d4-e1_e4-f1	GalA(a1-4)GalA(a1-4)GalA(a1-4)GalA(a1-4)GalA(a1-4)GalA		DGalpAa1-4DGalpAa1-4DGalpAa1-4DGalpAa1-4DGalpAa1-4DGalpA	O1C(O)[C@H](O)[C@@H](O)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@H](O[C@H]3O[C@H](C(=O)O)[C@H](O[C@H]4O[C@H](C(=O)O)[C@H](O[C@H]5O[C@H](C(=O)O)[C@H](O[C@H]6O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H]1C(=O)O
WURCS=2.0/2,5,4/[u2112A][a2112A-1a_1-5]/1-2-2-2-2/a4-b1_b4-c1_c4-d1_d4-e1	GalA(a1-4)GalA(a1-4)GalA(a1-4)GalA(a1-4)GalA		DGalpAa1-4DGalpAa1-4DGalpAa1-4DGalpAa1-4DGalpA	O1C(O)[C@H](O)[C@@H](O)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@H](O[C@H]3O[C@H](C(=O)O)[C@H](O[C@H]4O[C@H](C(=O)O)[C@H](O[C@H]5O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H]1C(=O)O
WURCS=2.0/4,5,4/[u2122h_2*NCC/3=O][a2121A-1a_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O_6*OSO/3=O/3=O][a2122A-1b_1-5]/1-2-3-4-3/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS6S(a1-4)GlcA(b1-4)GlcNS6S(a1-4)IdoA(a1-4)GlcNAc		DGlcpNS[6S]a1-4DGlcpAb1-4DGlcpNS[6S]a1-4LIdopAa1-4DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2O)[C@H]1CO
WURCS=2.0/5,5,4/[u2122h_2*NSO/3=O/3=O_6*OSO/3=O/3=O][a2121A-1a_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O_6*OSO/3=O/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NCC/3=O]/1-2-3-4-5/a4-b1_b4-c1_c4-d1_d4-e1	GlcNAc(a1-4)GlcA(b1-4)GlcNS6S(a1-4)IdoA(a1-4)GlcNS6S		DGlcpNAca1-4DGlcpAb1-4DGlcpNS[6S]a1-4LIdopAa1-4DGlcpNS[6S]	O1C(O)[C@H](NS(=O)(=O)O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2O)[C@H]1COS(=O)(=O)O
WURCS=2.0/4,5,4/[u2122h_2*NSO/3=O/3=O_6*OSO/3=O/3=O][a2121A-1a_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O_6*OSO/3=O/3=O][a2122A-1b_1-5]/1-2-3-4-3/a4-b1_b4-c1_c4-d1_d4-e1	GlcNS6S(a1-4)GlcA(b1-4)GlcNS6S(a1-4)IdoA(a1-4)GlcNS6S		DGlcpNS[6S]a1-4DGlcpAb1-4DGlcpNS[6S]a1-4LIdopAa1-4DGlcpNS[6S]	O1C(O)[C@H](NS(=O)(=O)O)[C@@H](O)[C@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2O)[C@H]1COS(=O)(=O)O
